@relation exp_3_kmeans_5_7_g1

@attribute temp_media numeric
@attribute 2006 numeric
@attribute 2007 numeric
@attribute 2008 numeric
@attribute 2009 numeric
@attribute 2010 numeric
@attribute 2011 numeric
@attribute 2012 numeric
@attribute 2013 numeric
@attribute 2014 numeric
@attribute 2015 numeric
@attribute 2016 numeric
@attribute 2017 numeric
@attribute 2018 numeric
@attribute 2019 numeric
@attribute sis_cost_Pertence {0,1}
@attribute sis_cost_n_pertence {0,1}
@attribute sis_cost_pertence {0,1}
@attribute bioma_amazonia {0,1}
@attribute bioma_amazonia_cerrado {0,1}
@attribute bioma_amazonia_cerrado_pantanal {0,1}
@attribute bioma_amazonia_pantanal {0,1}
@attribute bioma_caatinga {0,1}
@attribute bioma_caatinga_cerrado {0,1}
@attribute bioma_caatinga_cerrado_mata_atlantica {0,1}
@attribute bioma_caatinga_mata_atlantica {0,1}
@attribute bioma_cerrado {0,1}
@attribute bioma_cerrado_mata_atlantica {0,1}
@attribute bioma_cerrado_pantanal {0,1}
@attribute bioma_mata_atlantica {0,1}
@attribute bioma_mata_atlantica_pampa {0,1}
@attribute bioma_pampa {0,1}
@attribute bioma_pantanal {0,1}
@attribute fx_area_grande {0,1}
@attribute fx_area_media {0,1}
@attribute fx_area_muito_pequena {0,1}
@attribute fx_area_pequena {0,1}
@attribute fx_pop_alto {0,1}
@attribute fx_pop_baixa {0,1}
@attribute fx_pop_media {0,1}
@attribute fx_pop_muito_alta {0,1}
@attribute fx_pop_muito_baixa {0,1}
@attribute categoria_2020 {baixo,medio,alto}

@data
0.647059,0.000266,0.000401,0.000517,0.000633,0.000742,0.00083,0.000923,0.00106,0.001184,0.00144,0.001638,0.001739,0.00173,0.001835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,alto
0.647059,0.000317,0.000369,0.000413,0.000461,0.000507,0.000541,0.000579,0.000647,0.000708,0.000804,0.000894,0.000933,0.000928,0.000969,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
0.647059,0.000322,0.000397,0.000461,0.000528,0.000592,0.00064,0.000694,0.000781,0.000962,0.001215,0.001378,0.001478,0.00147,0.001572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,alto
0.647059,0.000743,0.000816,0.000876,0.000948,0.001017,0.001233,0.00145,0.001737,0.002238,0.002494,0.00293,0.003128,0.003111,0.003314,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.002649,0.002523,0.002393,0.002325,0.002267,0.002173,0.00212,0.002174,0.002606,0.003575,0.003728,0.003946,0.003925,0.00415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000712,0.000047,0.000143,0.000233,0.000317,0.000389,0.00046,0.000554,0.000652,0.000736,0.000857,0.000909,0.000904,0.000959,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,medio
0.647059,0.00169,0.001868,0.002012,0.002184,0.00235,0.00246,0.002598,0.002865,0.003659,0.004144,0.004738,0.005027,0.005,0.005298,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.006585,0.006216,0.005844,0.005627,0.000337,0.001127,0.001869,0.002693,0.00436,0.005707,0.007433,0.00834,0.008295,0.009205,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000805,0.001014,0.001192,0.001378,0.001555,0.001689,0.001838,0.002077,0.002335,0.002659,0.002968,0.003108,0.003092,0.003239,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.001823,0.002029,0.002198,0.002396,0.002585,0.002714,0.002873,0.003173,0.003691,0.004047,0.004353,0.004497,0.004474,0.004629,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000052,0.000063,0.000072,0.000082,0.000127,0.000167,0.000205,0.000254,0.000315,0.000335,0.000395,0.000419,0.000417,0.000442,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
0.647059,0.000125,0.000297,0.000448,0.000594,0.000731,0.000844,0.000961,0.001124,0.002212,0.001886,0.002677,0.002938,0.002923,0.003186,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,alto
0.647059,0.000229,0.000275,0.000314,0.000355,0.000395,0.000424,0.000457,0.000513,0.000575,0.000684,0.000768,0.00081,0.000806,0.00085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,medio
0.647059,0.000086,0.00014,0.000186,0.000232,0.000276,0.000311,0.000348,0.000401,0.000434,0.000527,0.000588,0.00062,0.000617,0.00065,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,medio
0.647059,0.000736,0.001171,0.00155,0.001924,0.002277,0.002562,0.002861,0.0033,0.003726,0.00404,0.004558,0.004756,0.00473,0.004938,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.002329,0.002168,0.002011,0.001909,0.001819,0.001704,0.001624,0.001627,0.001819,0.002148,0.00216,0.002204,0.002192,0.002243,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000162,0.000189,0.000211,0.000236,0.00026,0.000277,0.000297,0.000331,0.000356,0.000383,0.000414,0.000425,0.000422,0.000434,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
0.647059,0.001023,0.001336,0.001605,0.001881,0.002142,0.002345,0.002566,0.002912,0.003016,0.00207,0.00236,0.002228,0.002217,0.002096,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000118,0.000214,0.000299,0.000381,0.000459,0.000522,0.000588,0.000682,0.000801,0.000886,0.001029,0.001088,0.001082,0.001143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,alto
0.647059,0.001882,0.000295,0.000565,0.000821,0.001061,0.001263,0.001467,0.001742,0.001793,0.00197,0.00207,0.002109,0.002098,0.002142,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000762,0.000058,0.000161,0.000256,0.000346,0.000423,0.000499,0.0006,0.000675,0.000788,0.00091,0.000966,0.000961,0.001018,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000731,0.000743,0.000749,0.000769,0.00079,0.000795,0.000811,0.000868,0.001155,0.001534,0.001746,0.00189,0.00188,0.002026,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,alto
0.647059,0.003805,0.003664,0.003513,0.003448,0.003396,0.003288,0.003239,0.003352,0.004789,0.004747,0.005473,0.005743,0.005712,0.005994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000578,0.000652,0.000713,0.000783,0.00085,0.000896,0.000953,0.001056,0.00121,0.001333,0.001493,0.001559,0.001551,0.00162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,alto
0.647059,0.00799,0.008472,0.008841,0.009355,0.009857,0.010143,0.010559,0.011498,0.014595,0.016519,0.018171,0.019082,0.018981,0.019931,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.00046,0.000695,0.000898,0.001101,0.001292,0.001445,0.001607,0.001847,0.00206,0.002307,0.002554,0.002662,0.002648,0.002762,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000011,0.000075,0.000132,0.000186,0.000237,0.000279,0.000322,0.000381,0.000399,0.000464,0.000529,0.000557,0.000554,0.000583,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
0.647059,0.003482,0.003313,0.00314,0.003048,0.002969,0.002844,0.002772,0.00284,0.003081,0.003469,0.003416,0.003429,0.00341,0.003434,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,alto
0.647059,0.001188,0.001253,0.001302,0.001372,0.001441,0.001479,0.001536,0.001669,0.001835,0.002387,0.002484,0.002598,0.002584,0.002704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.00018,0.000206,0.000228,0.000253,0.000277,0.000293,0.000313,0.000348,0.000395,0.000499,0.00055,0.000583,0.00058,0.000613,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,medio
0.647059,0.048023,0.047905,0.047465,0.048034,0.048682,0.048417,0.0489,0.05183,0.058458,0.058912,0.063041,0.063891,0.063552,0.064591,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,alto
0.647059,0.001017,0.000996,0.00097,0.000966,0.000965,0.000946,0.000944,0.000989,0.001193,0.001418,0.001533,0.001607,0.001599,0.001676,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000381,0.000015,0.000264,0.000122,0.000171,0.000212,0.000253,0.000307,0.000342,0.000371,0.000433,0.000455,0.000453,0.000477,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,medio
0.647059,0.001985,0.001979,0.001959,0.001981,0.002007,0.001995,0.002013,0.002133,0.00268,0.003459,0.003694,0.003916,0.003895,0.004123,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.00029,0.000279,0.000268,0.000262,0.000258,0.00025,0.000246,0.000255,0.000496,0.000577,0.000882,0.001011,0.001006,0.001136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,alto
0.647059,0.003226,0.00301,0.002797,0.002661,0.002542,0.002387,0.00228,0.002503,0.002854,0.003389,0.003598,0.003743,0.003724,0.003878,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000469,0.000446,0.000423,0.00041,0.000399,0.000382,0.000372,0.000434,0.000518,0.000752,0.000825,0.000891,0.000886,0.000953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,medio
0.647059,0.000702,0.000661,0.00062,0.000595,0.000573,0.000543,0.000524,0.000696,0.000869,0.000947,0.001154,0.001239,0.001232,0.001319,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,alto
0.647059,0.001169,0.001227,0.00127,0.001335,0.001398,0.001432,0.001484,0.001681,0.00197,0.002632,0.002917,0.003124,0.003107,0.003319,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.002202,0.002163,0.002112,0.00211,0.002113,0.002078,0.002077,0.002225,0.002511,0.002941,0.003129,0.003246,0.003229,0.003354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.002396,0.002262,0.002128,0.00205,0.001982,0.001885,0.001824,0.002049,0.002306,0.002599,0.002808,0.002912,0.002896,0.003006,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000269,0.000325,0.000373,0.000424,0.000472,0.000508,0.000548,0.000613,0.000704,0.000794,0.000901,0.000947,0.000942,0.00099,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.003269,0.003081,0.002894,0.002783,0.002686,0.00255,0.002463,0.002638,0.002804,0.003024,0.003093,0.003116,0.003099,0.003131,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.001357,0.001411,0.00145,0.001514,0.001578,0.001608,0.001661,0.001801,0.002009,0.002327,0.002517,0.002617,0.002603,0.00271,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.001273,0.001205,0.001136,0.001097,0.001063,0.001013,0.000983,0.001004,0.0012,0.001669,0.001729,0.00183,0.00182,0.001925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.026143,0.022446,0.019007,0.016282,0.013786,0.011249,0.009085,0.00928,0.013945,0.014071,0.015224,0.015799,0.015715,0.016326,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.002373,0.004542,0.006436,0.008281,0.010019,0.011438,0.012914,0.01602,0.019486,0.024387,0.029261,0.031754,0.031586,0.034115,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,alto
0.647059,0.000286,0.000273,0.000261,0.000255,0.000249,0.00024,0.000236,0.000261,0.000314,0.000425,0.000462,0.000493,0.000491,0.000523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,medio
0.647059,0.000785,0.000719,0.000654,0.000609,0.000569,0.000522,0.000487,0.000536,0.000618,0.000691,0.000734,0.000757,0.000753,0.000779,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
0.647059,0.000213,0.000257,0.000294,0.000334,0.000372,0.0004,0.000432,0.000488,0.000618,0.000762,0.000883,0.000951,0.000946,0.001014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000442,0.000477,0.000505,0.000541,0.000575,0.000597,0.000625,0.000722,0.000845,0.00094,0.00108,0.00114,0.001134,0.001195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.001157,0.001126,0.00109,0.00108,0.001073,0.001048,0.001041,0.00101,0.001187,0.00133,0.001355,0.001381,0.001373,0.001402,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000123,0.00024,0.000343,0.000442,0.000536,0.000613,0.000692,0.00086,0.000882,0.00089,0.00106,0.001103,0.001098,0.001143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000276,0.000259,0.000242,0.000231,0.000312,0.000466,0.000615,0.000865,0.000883,0.000951,0.001233,0.001325,0.001318,0.001412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.007733,0.007366,0.006989,0.00679,0.006621,0.006349,0.006195,0.006994,0.009027,0.010495,0.011955,0.01273,0.012663,0.013459,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.001165,0.001246,0.001308,0.001392,0.001473,0.001521,0.001588,0.001844,0.002065,0.002353,0.00266,0.002796,0.002781,0.002922,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,alto
0.647059,0.002864,0.002883,0.002881,0.002937,0.002996,0.002998,0.003044,0.003316,0.003624,0.003774,0.004069,0.004149,0.004127,0.004218,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000729,0.000766,0.000792,0.000833,0.000872,0.000894,0.000926,0.00101,0.001131,0.001291,0.001407,0.001464,0.001456,0.001516,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000547,0.000544,0.000538,0.000543,0.000549,0.000545,0.00055,0.000599,0.000718,0.000771,0.00086,0.000896,0.000891,0.000929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,medio
0.647059,0.000788,0.000721,0.000656,0.000611,0.00057,0.000522,0.000487,0.000539,0.000664,0.00084,0.000909,0.000963,0.000958,0.001015,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.004032,0.00358,0.003155,0.002834,0.002542,0.002229,0.001975,0.002473,0.002692,0.003269,0.003542,0.003715,0.003695,0.003876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.021079,0.020858,0.020517,0.020626,0.020778,0.02055,0.02065,0.022793,0.028425,0.034381,0.038505,0.040949,0.040732,0.043245,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,alto
0.647059,0.000699,0.000738,0.000768,0.00081,0.000852,0.000875,0.000909,0.001012,0.00117,0.001388,0.001543,0.001627,0.001618,0.001705,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,alto
0.647059,0.000169,0.00026,0.000339,0.000418,0.000492,0.000551,0.000614,0.000677,0.000743,0.00077,0.000873,0.000903,0.000898,0.00093,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,medio
0.647059,0.002215,0.00206,0.001908,0.00181,0.001722,0.001612,0.001534,0.001621,0.002332,0.002958,0.003322,0.00358,0.003561,0.003824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.001541,0.001471,0.0014,0.001363,0.001333,0.001281,0.001253,0.00144,0.001628,0.001995,0.002178,0.002293,0.002281,0.002401,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000212,0.000277,0.000333,0.00039,0.000444,0.000486,0.000532,0.000595,0.000698,0.000738,0.000856,0.000898,0.000893,0.000937,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,medio
0.647059,0.000274,0.000308,0.000336,0.000369,0.0004,0.000422,0.000448,0.000445,0.000536,0.000661,0.000706,0.000741,0.000738,0.000774,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
0.647059,0.001118,0.001102,0.001081,0.001084,0.001089,0.001074,0.001077,0.001097,0.001284,0.001621,0.001695,0.001772,0.001763,0.001844,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.00342,0.003224,0.003027,0.002911,0.00281,0.002668,0.002577,0.002912,0.004176,0.004982,0.005822,0.00629,0.006257,0.006733,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000128,0.000268,0.00039,0.000508,0.00062,0.000711,0.000806,0.000942,0.001003,0.001081,0.001252,0.001308,0.001301,0.001361,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,alto
0.647059,0.003343,0.003314,0.003264,0.003286,0.003314,0.003282,0.003301,0.003694,0.004179,0.004546,0.005012,0.005197,0.005169,0.005367,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000512,0.000505,0.000494,0.000495,0.000496,0.000489,0.00049,0.000515,0.000652,0.000799,0.000877,0.00093,0.000925,0.000979,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,alto
0.647059,0.00217,0.002202,0.002215,0.002272,0.00233,0.002343,0.002389,0.002956,0.003704,0.004572,0.005387,0.005823,0.005792,0.006234,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,alto
0.647059,0.008322,0.007657,0.007013,0.006572,0.006179,0.005708,0.005361,0.00583,0.007022,0.007723,0.00834,0.008648,0.008602,0.008931,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,alto
0.647059,0.000624,0.000873,0.001088,0.001305,0.00151,0.001671,0.001845,0.001865,0.002128,0.00239,0.002585,0.002676,0.002661,0.002758,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.001603,0.001693,0.001761,0.001858,0.001954,0.002007,0.002086,0.001997,0.002627,0.002903,0.003158,0.003294,0.003276,0.003419,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.647059,0.000943,0.001012,0.001066,0.001136,0.001204,0.001246,0.001303,0.001509,0.001708,0.001772,0.002035,0.00212,0.002109,0.002198,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,alto
0.647059,0.000388,0.000384,0.000378,0.00038,0.0005,0.000601,0.000704,0.004878,0.011113,0.013509,0.020654,0.023929,0.023802,0.027066,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,alto
0.647059,0.005058,0.004956,0.004832,0.004818,0.004816,0.00473,0.004722,0.005027,0.005896,0.007102,0.007626,0.007985,0.007942,0.008318,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
0.529412,0.000124,0.000139,0.000159,0.000165,0.000171,0.000178,0.000182,0.000208,0.000239,0.000261,0.00032,0.000291,0.000285,0.000281,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,medio
0.529412,0.000303,0.00031,0.000332,0.000376,0.000431,0.000447,0.000482,0.000539,0.000592,0.000662,0.000761,0.000698,0.000714,0.000748,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,medio
0.529412,0.003582,0.003888,0.004004,0.004265,0.00474,0.004691,0.005255,0.006176,0.007105,0.008133,0.009073,0.008622,0.008708,0.008981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,alto
0.529412,0.000629,0.000654,0.000658,0.000692,0.00074,0.000725,0.000753,0.000854,0.000975,0.001072,0.001245,0.001146,0.001161,0.001184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,alto
1,0.000045,0.00005,0.00007,0.000079,0.000085,0.000077,0.000081,0.000097,0.000105,0.000114,0.000125,0.000124,0.000144,0.000147,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,medio
1,0.000057,0.000061,0.000059,0.000063,0.00007,0.00007,0.000074,0.000086,0.000128,0.000141,0.000171,0.000157,0.00016,0.000164,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,medio
1,0.000054,0.000064,0.000075,0.000076,0.000081,0.000082,0.000091,0.000103,0.000117,0.000127,0.000146,0.000132,0.000133,0.000137,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,medio
1,0.000241,0.000245,0.000244,0.000258,0.000291,0.000298,0.000383,0.000469,0.000521,0.000567,0.000636,0.000606,0.000616,0.000625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,medio
1,0.000113,0.000146,0.000163,0.000182,0.000203,0.000216,0.000235,0.000264,0.000309,0.000349,0.000404,0.000368,0.000375,0.000369,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,medio
1,0.000801,0.000787,0.000797,0.000845,0.000926,0.000948,0.001003,0.001148,0.00133,0.001485,0.001722,0.001535,0.00153,0.001551,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,alto
1,0.000062,0.000076,0.000078,0.000083,0.000096,0.000111,0.000188,0.000196,0.000183,0.00021,0.000239,0.000224,0.000239,0.000237,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,medio
1,0.00012,0.000132,0.000148,0.000156,0.00018,0.000206,0.000261,0.000308,0.00036,0.000436,0.000514,0.00052,0.000545,0.000571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,medio
1,0.000083,0.000087,0.000091,0.000104,0.000121,0.000129,0.000163,0.000208,0.000242,0.000289,0.000344,0.000322,0.000351,0.00037,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,medio
1,0.003582,0.003888,0.004004,0.004265,0.00474,0.004691,0.005255,0.006176,0.007105,0.008133,0.009073,0.008622,0.008708,0.008981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,alto
1,0.000336,0.000392,0.000423,0.000433,0.000499,0.000502,0.000532,0.000614,0.000682,0.000771,0.000875,0.000824,0.000832,0.000853,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,medio
1,0.000043,0.000047,0.000056,0.000053,0.000061,0.00006,0.000072,0.000085,0.000099,0.000115,0.000132,0.000119,0.000138,0.000149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,medio
1,0.000107,0.000109,0.000165,0.000165,0.000177,0.000192,0.000224,0.000267,0.000305,0.000341,0.000407,0.000393,0.000403,0.00041,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
1,0.000043,0.000047,0.000056,0.000053,0.000061,0.00006,0.000072,0.000085,0.000099,0.000115,0.000132,0.000119,0.000138,0.000149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,medio
1,0.000107,0.000109,0.000165,0.000165,0.000177,0.000192,0.000224,0.000267,0.000305,0.000341,0.000407,0.000393,0.000403,0.00041,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,medio
1,0.000113,0.000146,0.000163,0.000182,0.000203,0.000216,0.000235,0.000264,0.000309,0.000349,0.000404,0.000368,0.000375,0.000369,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,medio
