@relation CONTA2-weka.filters.unsupervised.attribute.Remove-R1

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute at4 numeric
@attribute at5 numeric
@attribute at6 numeric
@attribute at7 numeric
@attribute at8 numeric
@attribute at9 numeric
@attribute at10 numeric
@attribute at11 numeric
@attribute at12 numeric
@attribute at13 numeric
@attribute at14 numeric
@attribute at15 numeric
@attribute at16 numeric
@attribute at17 numeric
@attribute at18 numeric
@attribute at19 numeric
@attribute at20 numeric
@attribute at21 numeric
@attribute at22 numeric
@attribute at23 numeric
@attribute class {APROVADO,REPROVADO}

@data
39,0,0,0,49,21,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,REPROVADO
16,0,0,0,20,23,0,1,1,0,0,0,7,10,2,0,0,0,0,0,0,1,1,REPROVADO
11,0,0,0,23,38,0,2,2,0,0,0,5,8,13,0,0,0,0,0,0,1,0,APROVADO
14,0,0,0,0,16,0,1,2,0,0,0,3,4,0,0,0,0,0,0,0,3,0,REPROVADO
7,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,REPROVADO
41,0,0,0,21,29,0,2,3,0,0,0,4,5,3,0,0,0,0,0,0,1,3,APROVADO
5,0,0,0,7,8,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,1,3,REPROVADO
2,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,REPROVADO
9,0,0,0,15,12,0,1,1,0,0,0,6,3,4,0,0,0,0,0,0,0,0,REPROVADO
16,0,0,0,3,47,0,1,1,0,0,0,3,5,15,0,0,0,0,0,0,0,0,REPROVADO
7,0,0,0,12,17,0,1,1,0,0,0,6,3,1,0,0,0,0,0,0,1,0,APROVADO
6,0,0,0,0,5,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,REPROVADO
15,0,0,0,1,13,0,1,1,0,0,0,5,3,2,0,0,0,0,0,0,2,3,REPROVADO
22,0,0,0,0,34,0,1,1,0,0,0,3,1,2,0,0,0,0,0,0,4,0,REPROVADO
15,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,REPROVADO
4,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,APROVADO
27,0,1,0,18,58,0,1,1,0,0,0,4,1,9,0,0,0,0,0,0,9,8,APROVADO
11,0,0,0,3,22,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
57,0,1,0,24,84,0,1,1,0,0,0,4,4,4,0,0,0,0,0,0,4,5,APROVADO
20,0,0,0,14,25,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,APROVADO
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,REPROVADO
13,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,APROVADO
20,0,0,0,8,21,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,REPROVADO
23,0,0,0,4,85,0,5,1,1,0,5,10,8,0,0,0,0,0,0,0,7,4,APROVADO
37,0,0,0,9,58,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,APROVADO
13,0,0,0,4,36,0,1,1,0,0,0,6,2,2,0,0,0,0,0,0,1,3,APROVADO
11,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,REPROVADO
3,0,0,0,0,6,0,1,1,0,0,0,3,2,2,0,0,0,0,0,0,0,0,REPROVADO
7,0,0,0,3,9,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,REPROVADO
3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,REPROVADO
2,0,0,0,1,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
42,0,0,0,1,118,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,7,APROVADO
13,0,0,0,21,37,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,6,4,REPROVADO
2,0,0,0,0,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,REPROVADO
39,0,0,0,47,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,APROVADO
31,0,1,0,43,43,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,6,11,APROVADO
6,0,0,0,8,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,APROVADO
2,0,0,0,0,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,REPROVADO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROVADO
31,0,1,0,29,50,0,1,2,0,0,0,6,6,2,0,0,0,0,0,0,9,7,APROVADO
16,0,0,0,78,18,0,1,1,0,0,0,3,2,1,0,0,0,0,0,0,15,2,APROVADO
7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,REPROVADO
12,0,0,0,15,34,0,1,1,0,0,0,4,4,1,0,0,0,0,0,0,3,3,APROVADO
25,0,0,0,35,27,0,1,1,0,0,0,6,7,1,0,0,0,0,0,0,14,8,APROVADO
13,0,0,0,23,5,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,2,1,APROVADO
5,0,0,0,0,6,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,2,0,REPROVADO
5,0,0,0,10,11,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,APROVADO
12,0,0,0,16,26,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,11,11,APROVADO
0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,REPROVADO
13,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,APROVADO
12,0,0,0,28,16,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
28,0,0,0,28,30,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,21,APROVADO
8,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROVADO
16,0,0,0,0,31,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,4,0,APROVADO
26,0,0,0,49,51,0,1,1,0,0,0,6,4,3,0,0,0,0,0,0,34,25,APROVADO
13,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROVADO
10,0,0,0,29,12,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,6,12,APROVADO
4,0,0,0,0,9,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,REPROVADO
15,0,0,0,29,11,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,6,1,APROVADO
14,0,0,0,2,23,0,1,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,APROVADO
14,0,0,0,3,23,0,1,1,0,0,0,3,2,3,0,0,0,0,0,0,3,7,REPROVADO
10,0,0,0,3,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,14,APROVADO
22,0,0,0,49,9,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,7,4,APROVADO
35,0,0,0,30,44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,16,APROVADO
9,0,0,0,4,13,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,2,4,REPROVADO
23,0,3,0,8,43,0,0,1,0,1,0,4,4,4,0,0,0,0,0,0,14,28,APROVADO
19,0,0,0,11,68,0,1,1,0,0,0,5,3,10,0,0,0,0,0,0,30,23,APROVADO
15,0,0,0,28,32,0,1,1,0,0,0,2,2,2,0,0,0,0,0,0,6,18,APROVADO
21,0,0,0,19,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,APROVADO
8,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,APROVADO
12,0,0,0,5,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,APROVADO
9,0,0,0,3,4,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,2,7,REPROVADO
23,0,0,0,93,26,0,1,1,0,0,0,5,4,1,0,0,0,0,0,0,3,11,REPROVADO
6,0,0,0,9,9,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,REPROVADO
9,0,0,0,0,38,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,6,8,APROVADO
11,0,0,0,4,9,0,1,1,0,0,0,8,3,1,0,0,0,0,0,0,6,12,REPROVADO
13,0,0,0,3,28,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,2,0,APROVADO
