@relation TECSEG-weka.filters.unsupervised.attribute.Remove-R1

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute at4 numeric
@attribute at5 numeric
@attribute at6 numeric
@attribute at7 numeric
@attribute at8 numeric
@attribute at9 numeric
@attribute at10 numeric
@attribute at11 numeric
@attribute at12 numeric
@attribute at13 numeric
@attribute at14 numeric
@attribute at15 numeric
@attribute at16 numeric
@attribute at17 numeric
@attribute at18 numeric
@attribute at19 numeric
@attribute at20 numeric
@attribute at21 numeric
@attribute at22 numeric
@attribute at23 numeric
@attribute class {APROVADO,REPROVADO}

@data
33,0,0,0,4,187,0,1,1,0,0,0,10,12,35,4,3,3,0,33,2,17,2,APROVADO
33,0,0,0,44,60,0,1,1,0,0,0,7,6,31,8,2,2,1,14,2,15,9,APROVADO
21,0,0,0,46,121,0,1,1,0,0,0,7,6,19,5,3,3,1,10,3,17,12,APROVADO
21,0,4,0,3,128,0,1,1,0,0,0,9,2,35,26,3,3,3,28,5,18,4,APROVADO
31,0,0,0,48,78,0,1,1,0,0,0,4,2,22,7,3,3,3,13,4,21,7,APROVADO
62,0,7,0,1,82,0,0,0,0,0,0,2,1,47,11,2,2,3,23,1,17,2,APROVADO
19,0,0,0,22,36,0,0,0,0,0,0,1,1,16,5,3,3,3,18,3,13,2,APROVADO
82,0,0,0,5,213,1,1,1,0,0,0,43,12,31,13,4,4,1,22,4,3,6,APROVADO
55,0,0,0,3,101,1,1,1,0,0,0,10,7,16,6,3,3,2,21,2,15,4,APROVADO
32,0,0,0,0,147,3,1,1,0,0,0,6,5,21,6,3,3,1,17,2,39,14,APROVADO
90,0,0,0,31,140,0,1,1,0,0,0,3,2,10,6,3,3,1,30,4,7,5,APROVADO
34,0,0,0,0,45,0,0,0,0,0,0,2,2,33,6,3,3,1,14,2,6,5,APROVADO
47,0,0,0,1,90,0,1,1,0,0,0,4,3,39,9,4,4,1,25,1,6,5,APROVADO
